Wall time,Step,Value
1548735004.382734,2270,0.20000000298023224
1548735007.969918,2273,0.10000000149011612
1548735008.531067,2274,0.0
1548735014.161025,2277,0.0
1548735017.327938,2280,0.0
1548735017.789681,2281,0.0
1548735019.62559,2283,0.10000000149011612
1548735024.155833,2288,0.10000000149011612
1548735025.167458,2289,0.10000000149011612
1548735027.907902,2292,0.10000000149011612
1548735028.857307,2293,0.10000000149011612
1548735030.497584,2294,0.10000000149011612
1548735033.4902132,2297,0.0
1548735035.51965,2299,0.10000000149011612
1548735036.991946,2301,0.10000000149011612
1548735037.438947,2302,0.0
1548735040.685587,2304,0.20000000298023224
1548735045.2466712,2308,0.09000000357627869
1548735046.295978,2309,0.10000000149011612
1548735058.280941,2313,0.10000000149011612
1548735064.948481,2316,0.10000000149011612
1548735075.55411,2321,0.0
1548735077.734539,2323,0.10000000149011612
1548735079.900588,2325,0.10000000149011612
1548735084.159262,2327,0.10000000149011612
1548735102.73727,2333,0.10000000149011612
1548735104.2945669,2335,0.0
1548735112.761961,2338,0.4000000059604645
1548735132.937911,2344,0.1899999976158142
1548735134.07081,2345,0.10000000149011612
1548735142.295543,2349,0.10000000149011612
1548735152.779704,2353,0.10000000149011612
1548735153.9068758,2354,0.10000000149011612
1548735159.302917,2357,0.10000000149011612
1548735168.4014568,2360,0.20000000298023224
1548735175.396256,2362,0.20000000298023224
1548735186.563648,2367,0.20000000298023224
1548735194.607458,2370,0.10000000149011612
1548735208.3651578,2377,0.30000001192092896
1548735211.523576,2378,0.20000000298023224
1548735231.635297,2391,0.10000000149011612
1548735237.003593,2393,0.20000000298023224
1548735245.480278,2397,0.10000000149011612
1548735252.115299,2400,0.0
1548735270.479651,2406,0.5
1548735278.7856262,2409,0.10000000149011612
1548735290.745016,2415,0.10000000149011612
1548735302.121464,2417,0.4000000059604645
1548735306.248984,2418,0.30000001192092896
1548735313.290761,2419,0.4000000059604645
1548735316.702349,2420,0.20000000298023224
1548735334.696417,2425,0.10000000149011612
1548735341.325641,2427,0.30000001192092896
1548735346.5670872,2431,0.10000000149011612
1548735359.0886762,2436,0.10000000149011612
1548735380.45277,2441,0.20000000298023224
1548735389.4203231,2442,0.6000000238418579
1548735390.1366248,2443,0.09000000357627869
1548735394.966687,2444,0.28999999165534973
1548735402.8569338,2447,0.10000000149011612
1548735414.85598,2448,0.699999988079071
1548735417.643115,2449,0.20000000298023224
1548735420.5348291,2450,0.20000000298023224
1548735423.120406,2452,0.10000000149011612
1548735432.532584,2455,0.10000000149011612
1548735439.316559,2457,0.10000000149011612
1548735480.094056,2466,0.5
1548735488.3929331,2468,0.4000000059604645
1548735492.279558,2469,0.30000001192092896
1548735495.819412,2471,0.0
1548735497.641938,2472,0.10000000149011612
1548735517.7726421,2476,0.10000000149011612
1548735519.581401,2477,0.10000000149011612
1548735525.756654,2479,0.1899999976158142
1548735540.445695,2481,0.9000000357627869
1548735550.615098,2483,0.4000000059604645
1548735566.234276,2488,0.10000000149011612
1548735567.382122,2489,0.10000000149011612
1548735571.422188,2490,0.30000001192092896
1548735606.1520379,2496,0.10000000149011612
1548735618.4844139,2499,0.0
1548735643.987993,2505,0.30000001192092896
1548735651.587179,2507,0.30000001192092896
1548735656.719639,2508,0.30000001192092896
1548735662.712663,2509,0.4000000059604645
1548735674.104178,2514,0.20000000298023224
1548735706.306638,2523,0.30000001192092896
1548735709.6562161,2525,0.20000000298023224
1548735717.3606,2526,0.699999988079071
1548735733.878859,2532,0.10000000149011612
1548735737.648181,2533,0.30000001192092896
1548735745.323394,2535,0.30000001192092896
1548735746.7774348,2536,0.10000000149011612
1548735751.168094,2538,0.10000000149011612
1548735761.152601,2540,0.10000000149011612
1548735762.932056,2541,0.20000000298023224
1548735765.3165598,2542,0.20000000298023224
1548735778.25999,2543,1.2000000476837158
1548735795.6296918,2546,0.10000000149011612
1548735797.397331,2548,0.10000000149011612
1548735799.392887,2549,0.20000000298023224
1548735821.086049,2552,0.5
1548735822.990314,2553,0.10000000149011612
1548735831.0731578,2554,0.699999988079071
1548735851.463711,2556,0.09000000357627869
1548735859.429407,2559,0.30000001192092896
1548735867.948653,2562,0.09000000357627869
1548735887.833317,2569,0.30000001192092896
1548735897.889612,2572,0.10000000149011612
1548735906.757088,2576,0.09000000357627869
1548735923.61845,2579,0.6000000238418579
1548735934.380657,2581,0.5
1548735939.5434291,2582,0.4000000059604645
1548735941.961201,2584,0.0
1548735952.64725,2588,0.30000001192092896
1548735966.319469,2590,0.800000011920929
1548735986.145417,2592,1.3000000715255737
1548735992.1297479,2594,0.4000000059604645
1548735993.5606139,2595,0.10000000149011612
1548736002.867776,2598,0.10000000149011612
1548736018.425836,2600,0.20000000298023224
1548736035.904439,2605,0.20000000298023224
1548736049.9401112,2607,0.20000000298023224
1548736050.331455,2608,0.0
1548736065.15466,2614,0.30000001192092896
1548736068.6047518,2615,0.30000001192092896
1548736089.922213,2619,1.0
1548736101.481249,2620,1.100000023841858
1548736145.236085,2627,2.6000001430511475
1548736222.6451159,2636,0.30000001192092896
1548736278.405492,2645,0.7900000214576721
1548736287.0886788,2647,0.20000000298023224
1548736311.825991,2651,0.30000001192092896
1548736316.87841,2652,0.4000000059604645
1548736319.615284,2653,0.28999999165534973
1548736363.664227,2656,0.800000011920929
1548736420.724533,2664,0.5
1548736422.435445,2666,0.0
1548736431.206727,2668,0.699999988079071
1548736452.073955,2674,0.10000000149011612
1548736465.020334,2676,0.9000000357627869
